0	2757786	277	3	1
34	3524875	410	17585	2
-169	547200	495	76	0
0	19029	33	0	0
0	642716	283	4	1
-15	15329	6	1	0
-3	369208	135	295	0
0	130734	3	2767	1
0	2963093	156	3	1
2	184817	95	274	1
-1	1507532	211	310	1
15	210854	29	638	2
-6	379337	154	18	1
-2	307952	7	2678	0
0	30409	104	13	1
27	189060	11	1869	0
0	406068	20	119	1
0	2562282	651	1360	1
-253	210677	48	216	0
-1	2157816	152	4	0
3	1212516	831	0	2
-1	2963084	152	0	0
-8	2150918	258	1556	2
13	1290293	487	1329	1
0	5291880	47	0	1
-1	0	0		0
140	664053	415	0	2
-7	2762690	226	2	0
0	1950834	72	60	1
0	3362359	406	2	1
0	1072894	67	48	1
674	4720441	665	24367	2
18	15799	2	5	2
0	2635362	50	24578	1
4	1357859	165	126	2
67	682842	51	37739	2
-2	1827022	134	676	0
341	159511	112	6945	2
2	1757162	219	92	0
0	2526208	144	5	1
-427	2018035	757	29	0
0	462182	13	48929	1
49	3303477	552	130	2
1	15643	8	1416	1
-20	202066	31	480	0
-2	2913198	254	3671	0
-1	1411	1	1411	2
0	2800737	243	33	1
0	2763573	326	2	1
3	2787442	359	5	0
22	5598848	1618	255	1
39	165601	13	121099	2
0	1090375	47	11	0
3	924661	567	57	2
0	1549621	596	6	1
1	1222452	736	8587	1
28	0	0		0
7	592001	456	1541	2
797	1377516	31	1230	2
7	19004	31	471	1
0	1447209	185	2	1
1	309324	167	1	1
0	3394089	593	0	1
-11	1268822	484	1	0
-1	0	0		0
0	1191927	137	19079	1
0	549433	160	2864	1
28	2089727	558	295	2
-42	3020888	838	1283	0
1	5757076	862	13	1
605	199946	13	31673	2
-459	460827	18	160462	0
-61	2692030	159	603	0
12	255	2	101	2
8	263491	23	20151	2
15	4158650	224	52	1
71	60243	12	7017	2
8	566186	424	2854	2
-2	1117176	104	11	0
-9	3709164	1089	6	0
0	1106064	98	53	1
0	2911497	85	12	1
0	133367	5	50	2
33	529288	339	6495	2
299	437082	14	93911	2
5	5295121	1894	0	1
8	2908049	424	81330	2
440	1092673	36	5	0
5	1770949	81	393482	2
35	3107888	322	69494	2
15	2539	9	33	1
-4	160987	36	10954	0
13	4446966	182	17	2
77	1320959	659	1671	0
0	1500316	196	25	1
130	362743	102	150	0
2226	2208859	145	6876	2
-7	1616583	407	4842	0
2	40349	2	39620	1
-2	2724415	137	1329	0
-14	913075	66	7494	0
0	444239	26	96839	1
0	4155704	1135	15	1
1	3273443	960	15566	1
0	688938	131	36	1
2	4696890	1670	4614	1
186	134508	112	6	2
1	172528	10	52981	0
77	116607	44	4292	2
3	644984	215	1058	1
0	1094896	58	0	1
0	15443	8	0	1
0	195053	55	1557	1
74	1513358	359	247	2
0	1753975	272	25	1
-15	284012	13	37	1
0	2172330	763	2288	1
0	5539314	175	4	1
25	2315816	314	366	2
0	3938920	1111	1	1
0	696029	149	4	1
0	1677662	144	0	1
6	2646708	337	438	2
3	1823392	649	4509	1
15	346089	20	1251	0
1	868306	50	40231	1
61	555953	360	8	2
-32	3998753	1495	1372	2
-9	1098645	98	82	1
0	266607	33	3102	1
1	4540273	305	0	1
-10	37344	22	2625	2
-1	610709	96	3	0
25	60856	6	1671	2
29	3568145	413	20101	2
-2	1584186	300	7	0
1	904878	13	7	1
-58	494812	72	824	0
0	3281630	1230	17537	1
2	2727317	400	0	1
2	1412889	609	69000	2
-4	219899	13	7911	1
0	4502953	256	108	1
0	5259504	541	3	1
15	428950	156	6999	2
0	6044345	890	2	1
0	2681210	730	0	1
0	971836	67	45034	1
101	1965468	189	1690	2
15	2387536	411	5693	2
10	505318	17	9867	1
0	303347	134	1469	1
0	648437	64	1839	1
0	119219	6	41851	1
50	72717	13	86	2
-3	371406	4	23	0
24	500017	384	5738	2
9	384054	86	44	1
-3	3166167	508	1	2
0	1246109	190	95	0
0	1066461	77	9	1
10	3552891	981	198	2
1	227600	13	5669	1
411	3033333	298	2403	0
6	465865	100	667	1
257	0	0		2
-3	3619079	261	0	1
0	2732534	773	2743	1
0	1401319	55	0	1
1	3166565	938	38	1
0	889120	149	505	1
6	2281429	191	129	2
275	3681827	1070	1289	2
12	3447025	1311	4664	2
3	3409843	1285	8506	2
0	53546	28	72	1
5	5061823	1660	0	1
0	382648	3	18456	1
16	64066	81	37	2
40	475395	219	140	2
16	394732	184	51	0
55	1427512	358	5696	2
67	842148	134	561	2
0	4599395	275	2	1
-1	2434915	234	21	0
33	0	0		2
14	3051160	868	2923	0
11	443699	57	1020	2
14	2935060	827	1523	2
0	207481	66	3	1
257	251026	214	3848	2
0	256446	97	0	1
-3	4515487	1392	11736	0
0	1315054	42	328715	2
10	4075894	977	8599	1
79	95107	18	16	2
-3	40158	30	3909	0
9	325568	54	3268	2
0	1352003	222	12	1
0	2757326	252	40	1
0	2745127	148	11	1
4	1397	1	1397	1
-34	1336067	328	1041	0
32	873495	46	775	1
24	34525	13	10946	2
16	1716605	638	54	1
1	12954	33	0	1
27	3706535	1085	1308	2
8	298506	88	483	1
0	1627309	419	758	1
8	1044326	203	2772	0
0	1948588	160	49	1
-161	211715	36	510	0
21	61334	165	3669	1
1	517637	235	2104	0
-10	677468	293	137	2
-1	1791124	949	14002	1
-5	3190897	365	2	0
346	2505160	617	220	2
18	1601366	400	5	1
1	870573	70	2583	1
-4	3088108	829	43	0
2	5283490	353	0	1
0	1026788	368	8334	1
0	319708	143	2	1
18	162512	213	27751	1
1	3046707	861	957	1
0	4095547	1268	9	1
3	352567	47	97	2
0	2430699	203	27	1
5	163150	28	31810	1
41	562289	80	6837	2
5	28	1	28	2
-31	2895537	33	17	1
4	0	0		0
16	1605410	427	589	2
-3	407921	191	208	1
2	121262	117	50	1
0	267536	19	0	1
11	1976881	224	1229	1
0	1060266	590	1422	1
-83	2659728	273	119	0
0	213183	371	319	2
3	1817496	198	6	1
18	2259339	582	5	2
-1	60510	50	0	1
14	79036	4	10059	2
0	257778	168	97	1
0	6507030	84	3	1
114	1150021	299	0	1
0	1625889	574	3	1
5	6714	12	67	1
-12	894301	107	4276	0
0	1903866	638	8	1
5	1059832	17	27339	0
-2	1268827	487	1	1
0	1100828	420	3498	1
0	3405658	208	0	1
18	4014077	1503	810	2
0	1951167	76	13	1
0	6044375	904	0	1
17	2239193	822	1151	0
0	155736	77	14	1
54	374347	15	10258	1
16	3046848	862	140	2
0	567333	521	1275	1
26	0	0		2
3	816038	88	3	1
2352	1723461	83	8086	2
8	1844575	666	35	1
0	5098176	482	12	1
4	915591	580	21	1
68	3203031	891	197	2
8	1595269	408	4	1
11	1509272	192	8	0
10	2734544	223	21505	2
673	544907	126	593	2
68	1517787	360	4429	0
330	1530842	690	1336	2
1	2261319	263	24436	2
28	48868	1	48868	2
3	2430671	202	33	1
2	4212879	1110	47	1
6	688902	130	107	2
275	362768	8	222706	2
24	73376	10	287	0
5	3379240	1273	5935	2
10	1015946	572	196	2
-1	1646744	419	51141	1
0	413996	58	374	1
6	152993	140	2825	1
-1	923146	71	16784	2
34	3603684	251	19	2
-3	2766712	347	6	0
-1	1226198	96	32191	1
38	1692470	296	72	2
20	5094967	1752	0	1
-43	0	0		1
0	1159943	135	1	1
60	318085	199	876	2
0	3852624	475	4	1
0	678757	115	1567	1
187	0	0		2
-1	730600	123	85	0
-4	1315302	294	18	1
-1	21581	60	191	0
20	331048	123	173	1
1	1955115	107	776	0
1	582276	392	118	1
0	904809	8	68	1
3	3771503	380	16	1
0	2245170	121	0	1
2	1944275	446	76	1
31	369234	136	25	2
-1	5473710	1911	0	1
0	3687824	331	30	1
-9	217	4	20	0
12	652405	402	4950	1
-7	3413872	392	17366	0
146	121106	40	13099	2
19	3521807	270	11004	2
-13	280862	146	1608	0
1	2762685	224	9677	2
-5	998339	396	2	1
0	1088901	129	7	1
1	1022406	61	34	2
16	3194635	348	5	0
-5	1614006	7	1	1
0	3771519	382	4	1
1	17784	28	100	2
-1	556098	338	3	0
56	1303845	246	46	2
-87	459074	57	33060	0
4	0	0		1
0	502557	119	242	0
9	2137229	256	5	0
41	1381790	383	4874	2
2	2590705	782	123	1
0	22727	62	62	1
-6	283822	243	64	1
21	2650768	748	201	2
-22	309323	166	1162	0
-3	1258630	457	6	2
0	338448	203	4130	1
2	60138	37	13	1
0	59565	100	280	1
0	725720	38	3	1
0	9364	31	3	1
6	383339	126	8705	2
17	2065081	537	21	2
0	696042	150	13	1
12	837070	338	29	1
3	502574	93	4328	2
0	1023041	10	678	1
24	0	0		2
0	6127117	1920	7320	1
1	3228357	400	3791	1
0	2963248	819	4	1
2	1246951	193	241	0
32	3843854	1099	76	2
1	156960	7	11083	0
-28	3033841	461	1462	0
2	751077	140	5	2
-49	2755103	206	42	2
20	1323653	661	171	1
0	2660975	279	1	1
5	3134040	836	32	1
2	107871	21	31	1
-1	1406176	344	2017	2
1	44888	23	22	1
1	3771515	381	11	1
50	4583598	1442	328	2
7	525803	97	127	1
-2	2440896	272	31	2
0	279296	92	7260	1
17	205740	33	10	1
246	816540	47	15631	2
-1	1595532	412	2	0
-6	2641953	421	8769	2
1	272882	56	61	1
145	1947195	62	9	1
10	685571	296	1078	0
-4	82100	49	977	0
0	1447361	14	23126	0
9	267853	14	11851	2
1	916216	45	2692	1
-28	4600879	280	26	0
0	404959	282	281	1
6	1131979	75	62843	0
14	36127	18	37	0
414	230758	61	7029	2
12	0	0		1
-2	1097265	27	0	1
-2	113720	22	4212	0
6	401719	27	9955	1
0	381727	66	2	1
7	555343	315	765	1
2	286099	52	0	2
0	5515460	1970	0	1
14	2675735	303	1655	1
17	2657777	701	44	2
8	231520	9	29852	2
4	1955683	500	7148	2
0	1618433	512	42	1
13	695663	317	7	2
0	3617162	1022	2961	1
-16	73832	45	30421	0
31	378017	269	1636	2
-240	4566200	1430	0	0
0	3632969	1084	1	1
-42	271925	198	46	0
23	3092415	357	85	2
0	4321619	143	32	1
0	3065055	358	61	0
-375	1027279	351	5873	0
0	1986942	236	2789	1
12	2510	2	500	2
0	4160768	29	11737	1
0	3938858	1103	7718	0
1	1398140	58	4	0
4	4374987	132	36	2
12	2393182	165	156	2
4	849734	182	2875	2
21	4687247	637	942	2
0	2030107	401	32929	1
29	300761	40	19991	2
10	251999	29	5	1
14	2782223	267	10020	0
13	5899007	1889	10015	1
69	3893598	1166	0	2
1	1147	1	1147	1
2	866549	58	61	2
0	1048334	670	9	1
231	96270	86	3991	2
18	2522736	392	0	1
0	6044342	888	0	1
0	421511	23	1374	1
14	4710196	1207	15	2
-2	3195029	212	0	1
2	1933919	195	20	1
0	1846217	467	26	1
0	15438	5	17	1
-2	5515444	1933	0	1
5	3134406	839	278	1
1	945784	67	141108	1
-4	928018	57	151	0
-6	52931	9	1356	0
0	6933833	1023	32234	1
0	1501475	203	812	1
24	3821502	1124	54	2
-1	495543	108	14	2
10	369757	262	2	2
91	162203	111	5540	2
0	271861	5	81910	1
0	395783	28	8835	0
1	1078163	42	31236	1
-11	2107214	744	395	2
13	992003	233	36	1
4	155710	75	16	1
-2	1426612	510	82847	0
0	1621913	550	5	1
-2	303988	41	3226	0
10	1082940	408	1421	2
0	3075366	342	42027	1
-11	974553	93	36	0
-1	1604694	414	73	2
25	140973	18	30	1
49	1311817	284	35	2
-7	409583	198	683	1
-5	442317	16	5	0
38	5888992	1888	7030	1
21	4263732	1140	5	2
0	1667405	227	576	1
-8	1268821	483	1	1
422	354929	18	23	2
4	1467590	151	19	2
94	3988583	1489	20404	2
-8	1173890	720	251	1
0	2566207	663	73	1
212	538001	86	76	2
2	838170	74	3	1
2	210239	122	1423	0
-16	71039	54	65	0
7	422282	68	265	2
67	970098	230	2	2
0	2016634	742	9	1
13	1428684	290	4084	2
14	3275723	539	61	2
3	0	0		1
237	326650	272	4196	0
0	130866	13	1	1
0	1621994	554	3	1
39	942393	324	285	0
0	2082971	497	1625	1
0	3252635	527	3	1
0	696045	151	3	1
3	1042962	388	1218	1
149	4158684	225	34	2
-15	5094961	1742	0	0
11	1302276	453	319	0
1	1593042	343	15	2
0	9370	32	5	1
2	2584018	78	34	2
1	3615	11	9	0
11	45242	53	1415	1
13	52145	33	8684	2
0	909401	209	1	1
-21	1088524	45	8407	0
1	1087392	28	31	1
1	532883	344	699	2
0	814104	93	78016	1
6	165784	152	4055	0
4	2720875	133	1938	1
1	1744587	601	416	0
0	343603	42	0	1
-10	2486267	613	1639	2
-1	4736176	1486	0	1
68	1315474	295	172	0
32	486346	14	10793	2
6	152957	52	68	2
3	0	0		1
4	263405	38	7089	2
3	338461	21	0	0
1	230723	26	277	1
10	1312290	289	58	2
6	735988	295	8	2
3	256490	103	11	1
-22	615152	378	1630	0
0	2971968	385	15	1
384	414458	61	21705	2
5	629024	9	561099	2
7	6260669	1987	11826	1
-3	1414024	173	1838	0
0	704620	159	5	1
2	130179	133	239	1
12	595304	127	8	1
0	816032	85	1	1
-17	3426520	214	11665	0
0	2212972	573	2756	1
4	2067279	257	2256	1
3	192930	21	9	2
33	3578584	1012	0	2
-298	1284434	21	1270	0
-2	1201056	378	2480	2
5	2161331	63	19903	1
-9	69764	38	4	0
1	234706	5	58205	0
-3	269718	182	55	1
0	540258	146	972	1
0	2745725	155	5	1
-19	727450	319	1225	0
0	3180826	902	22774	1
7	1501171	107	71270	2
-14	1112	1	1112	0
0	1995568	213	13	0
9	1624903	569	195	2
52	1216824	48	84675	2
4	4263381	1578	0	1
18	85963	46	9995	1
9	923017	16	75172	1
0	707217	79	1407	1
0	2702828	11	96	1
0	3477362	569	61509	1
3	4075905	978	11	1
-2	5515445	1935	0	1
6	394765	330	1445	2
-1	4550348	350	6	2
2	297699	13	171	1
6	986594	346	1640	2
0	382709	77	37	1
0	3938	1	3938	1
5	5350900	1812	0	2
1	2703765	65	9	1
8	2816335	794	90	2
9	1301926	258	351	2
21	1200965	166	47	1
0	2002632	240	9717	1
-1	1693683	324	15	1
6	977606	237	1367	1
429	4374950	131	5721	2
6	195957	323	1277	1
5	768820	180	5545	1
0	268574	26	25	1
9	2003210	134	1144	1
98	1595596	417	25	2
4	9985	8	973	2
0	3201663	886	2068	1
4	710068	179	64715	1
11	4417742	145	21	2
12	937508	162	12280	2
15	595165	68	1	1
0	966000	660	48	2
4	3038627	905	66468	1
2	1207173	370	4528	1
0	2666850	327	11	1
0	299456	28	58224	1
0	307213	30	26	1
-105	3096780	852	99	0
12	221483	376	990	2
-1	1901373	322	32	1
29	1611463	472	174	0
18	1261621	363	5346	2
0	2612359	90	56	1
-4	0	0		1
0	974861	67	6565	0
0	2858712	350	30856	0
-4	2786832	350	2204	2
0	292575	74	4226	1
99	946039	143	193693	0
0	408323	164	14	1
-8	1380838	255	5774	2
0	2635388	52	4	1
-21	413163	90	2546	0
38	210506	106	34	2
37	0	0		2
-9	2626932	240	7	1
0	291042	27	19	1
2	736788	283	1475	1
9	1696334	715	1067	2
201	1066451	76	5587	2
0	1916380	279	8055	2
-2	540416	244	124	0
-12	65235	2	65229	2
2	244815	12	76255	1
2	253027	9	36151	1
16	4285151	1315	0	1
-11	1971992	14	1	1
3	646300	158	1112	1
2	1948860	707	3384	2
-15	3946820	1198	2978	0
1	2145464	768	3012	2
1	4691411	390	38	1
0	1094352	126	34	1
2	1978178	97	1450	1
90	36759	35	741	2
4	85414	4	458	2
49	1706786	592	338	2
-1	1439963	260	137815	2
1	955800	314	28358	1
254	89377	82	151	2
8	48023	6	4547	1
-6	421948	370	1193	0
169	37443	15	3130	2
8	1292353	298	3	1
12	515443	36	20213	2
6	230445	39	26260	1
6	178287	122	84	1
0	73275	12	4829	1
-2	6264805	1992	0	1
-15	5031502	1633	0	0
23	82330	11	11814	2
15	3579558	1382	63	2
-4	31	1	31	0
22	1713693	631	6	2
10	302559	195	225	1
-28	50766	1	50766	0
0	5094956	1732	0	1
0	119615	15	4765	1
0	3553564	1375	4289	1
12	3847238	1143	2867	1
1	1702278	430	1	1
0	2723507	115	2	1
-3	5015466	339	30	2
0	1799802	179	1062	1
8	52154	34	8	0
-1	1097253	14	33654	0
18	249831	10	34	0
0	3562896	994	132	1
0	820033	179	72865	1
5	35773	43	1133	1
13	173925	36	25916	1
7	1037523	169	41	2
0	4557492	55	1596313	1
1628	0	0		2
-2	1389629	54	1403	0
0	243354	25	30	0
37	714343	80	7125	2
242	1907193	686	113	2
0	2709872	366	115	0
-44	5107923	1772	0	1
1	892701	47	200152	1
6	5774104	1875	7629	2
0	1942920	444	22	1
14	5241886	1869	0	1
0	1605588	433	25	1
6	3923302	1473	6930	1
125	369016	230	4200	2
0	3631722	274	2972	1
0	4502845	255	50	1
0	311861	52	11	1
-1	757500	44	4	1
0	426394	60	8630	2
17	272129	4	9057	1
121	2399627	224	169	2
4	9358	26	1184	2
0	985162	305	25	1
16	613559	20	2817	0
0	314134	55	80	1
0	4191876	1073	1304	1
-6	265074	38	10266	2
11	1006621	563	3638	1
38	1016992	364	76	2
89	524224	106	1126	2
0	2923150	1002	40	1
7	1490595	586	11	2
100	404678	281	1087	2
0	252006	30	7	1
0	1646584	209	2	1
0	1429997	551	13	1
2	2109128	83	0	0
0	2742648	784	10	2
0	3191090	383	11	1
4	838077	592	10062	1
-197	536110	352	355	0
17	3435530	1306	7017	2
0	1401267	43	1	1
-5	142707	157	1413	1
0	247664	25	1337	1
0	2766667	343	3	1
4	3167225	339	4	1
-8	110654	15	6963	0
2	2732968	234	29	1
-18	166716	32	58	0
0	2397922	180	59	1
0	4035508	44	1219238	1
102	2409415	628	1661	2
24	1415122	348	61	2
0	5266984	1801	7199	1
-44	2893904	802	9821	0
2	2433855	300	3	2
0	663955	428	11820	0
8	734605	112	21	2
4	24545	3	4125	2
0	1187568	279	114	1
-1	681532	507	77	0
31	9066	7	7490	2
23	853939	94	4355	2
3	2395624	119	137863	1
14	182973	20	8	2
0	556019	32	95	1
2	1097927	96	10	1
32	121809	27	13197	0
359	583517	393	1240	2
-8	351409	57	10	0
7	6857922	988	208	2
0	2763458	317	1	1
1	5483703	1924	2	1
0	1402434	338	13463	1
7	929177	373	14	1
0	256445	96	68	1
2	816050	89	12	0
32	28883	1	28883	2
6	778921	308	11257	0
78	1456105	308	1624	2
-11	609319	11	286	0
0	600994	68	13528	1
21	2816244	793	7043	2
10	60518	3	31376	1
1	1067214	153	89	2
1	2444396	340	5	1
1	493272	73	244	1
0	3685160	10	11	1
21	1209370	823	7182	2
3	562864	50	17521	2
0	2753093	203	7	1
0	776493	92	75	1
3	1011468	358	620	1
6	2622420	336	181733	2
0	969254	341	1043	1
0	871244	201	0	1
0	392887	117	1	0
3	1840404	177	25932	1
-8	1405559	71	5	0
29	287278	168	3272	1
0	816027	81	2	0
0	65361	115	190	1
3	348405	209	4332	1
632	191474	5	136018	2
-1	5515448	1942	0	1
-4	326634	31	1186	1
9	370326	124	230	1
2	351982	226	36	0
213	371167	51	7928	2
0	6048219	912	0	1
25	576051	255	19710	2
0	95117	4	24	1
48	1797542	327	70945	2
13	1682304	317	1537	1
2	3747952	1113	0	2
4	872600	43	69	1
0	5296233	357	2	1
0	3205376	339	9656	1
2	171394	66	773	1
1181	52975	7	131	2
14	266461	32	1154	1
9	479958	12	73615	1
21	4176050	95	3106	1
-1	483736	96	1990	0
24	283439	9	20156	2
-6	245856	151	79	2
12	1136416	290	757	2
-5	968437	67	42639	0
147	541169	108	20409	2
0	2744483	133	15	2
9	1474594	159	106	2
0	2126612	105	0	0
40	727121	171	80	0
7	223704	81	76	1
56	527063	109	2887	2
0	4786067	1505	1433	1
13	36883	8	636	2
0	2933682	524	1841	1
-21	1565126	187	12784	0
8	419323	60	2777	2
-5	426102	96	1308	0
2	3991908	655	28788	2
20	1669250	786	37	2
0	1402643	94	861	1
117	45243	54	0	2
0	2690044	155	12	1
-231	3670453	184	1122	0
88	309575	254	391	2
2	1606128	76	18	0
10	2194345	423	3285	1
13	100750	203	34	1
16	1716608	639	3	1
-2	1677176	253	17	0
0	1585317	317	65	1
43	1836353	654	103	2
10	272757	227	2047	0
0	101319	99	31	1
6	1315284	293	19	0
0	5170303	1790	2294	1
-2	533208	335	408	0
0	785719	267	1929	1
0	5107920	1767	7219	1
0	852116	10	2	1
3	2389549	808	30	1
132	4200	14	2	2
0	1306933	50	117	1
-1	1720578	931	5465	1
-8	1134497	48	19	1
616	0	0		2
2	44651	10	520	2
31	1271790	170	2757	2
0	2877361	351	18648	1
240	1256275	362	118	2
117	3942527	1195	435	2
-7	137553	6	4185	0
10	1212503	158	18	1
0	1624222	566	0	1
-5	2757598	268	1	1
-76	3621653	1170	20257	0
17	1157500	305	4206	2
77	0	0		2
0	5539292	170	3	1
0	0	0		1
-4	3422882	392	6	0
16	2259197	207	3	2
19	626931	393	315	2
-616	937453	69	4347	0
5	1758221	220	1059	2
3	5062427	1568	0	1
41	1316400	299	60	2
0	61384	24	23990	1
0	316108	121	0	2
0	1577394	284	13	1
13	2881311	43	4607	2
-4	1032899	372	1936	0
170	338069	63	929	2
4	330875	122	32	2
0	325512	4	0	1
0	5523943	2005	0	1
14	149343	89	2663	0
34	8688	3	1245	2
0	241939	48	18908	2
8	340116	116	964	1
0	16767	22	367	1
16	791090	32	4883	2
50	198430	136	1254	2
0	2373206	180	10114	1
8	150813	19	13016	2
5	686460	62	50435	2
0	562927	346	0	1
3	1332599	339	568	1
-150	5104715	381	1	0
0	1193220	282	0	1
-3	362900	421	1189	0
-2	435001	147	6934	1
43	788909	170	1328	2
4	251712	16	9726	1
29	670406	46	33999	2
15	4117164	1254	44820	1
0	1098792	85	25	1
25	1604132	330	46095	2
3	2008475	523	1507	2
-53	644845	13	30085	0
0	3180764	398	3016	1
-17	1167383	271	17255	1
65	797129	472	115	2
0	1336974	309	1	1
147	443821	303	1337	2
0	736803	182	35	1
0	27950	30	25	1
21	211	1	211	2
0	3100354	338	16	1
28	363308	118	1667	0
0	152623	36	1174	1
-1	342975	206	63	1
13	340959	177	332	0
-109	1674733	237	433	0
7	2357068	629	974	2
0	1202493	66	29985	1
1	2583958	74	3	2
10	2745072	146	240	1
-5396	1261530	596	32825	0
-38	2043343	205	3425	0
0	165785	153	0	0
288	3130788	494	39223	2
-21	694588	516	335	0
59	57707	46	129	0
0	1619066	400	17	1
69	356095	7	278	2
0	1950737	165	1052	0
77	4622584	190	11720	2
-2	0	0		0
0	1585251	316	23	1
-12	4454050	225	4	0
1	344234	47	0	1
10	767664	307	1583	1
-1	1606133	80	0	2
14	0	0		0
0	2246264	1065	7	1
0	4540505	317	13	1
0	234309	33	4	0
18	22306	37	185	0
0	2109021	229	13	1
49	312508	42	8520	2
0	841346	42	118052	1
6	2424931	819	192	1
2	2971992	825	4647	1
-5	4081112	443	350	1
4	734229	223	3	1
-6	312412	173	134	1
1	1972884	87	181638	0
1	5679260	2038	41441	1
6	1379610	174	107886	0
0	2108995	227	778	1
3	310397	30	41773	0
69	292586	75	10	2
12	4240	15	1159	1
4	1844568	215	3355	1
-1	1009704	97	5	0
11	565746	63	1896	2
-4	2331512	212	315281	1
0	1750294	457	14800	2
12	2777697	420	31	2
70	994448	63	18	2
-7	263549	26	0	0
-3	201909	123	2149	1
18	0	0		1
307	3572656	76	3869	2
44	465289	29	1568	0
0	2303837	791	21	1
73	348747	39	5510	2
3	488870	61	1685	1
17	322506	234	0	2
0	342310	296	948	1
16	0	0		2
0	1395783	89	0	1
45	3507290	409	213	2
2	2078370	518	1577	2
0	4603310	1455	0	1
0	1712261	194	5755	2
-29	1817601	69	8	0
251	158463	10	17544	2
0	309655	185	355	1
14	191796	26	240	0
0	2500080	758	201	2
0	4167281	54	2	1
0	549847	174	6	2
14	1153631	707	1425	2
11	1575451	279	25	2
0	3562716	991	50	1
480	40964	7	8849	2
0	237619	62	6861	0
2	2702870	12	42	1
53	1253209	435	81	2
-1	4664121	287	0	1
17	155179	6	9796	1
0	1651776	558	15	1
173	1477287	163	1339	2
0	4960998	1561	0	1
68	4162695	210	655	0
36	311216	45	20066	2
0	441173	300	7470	1
0	3362465	410	74	1
0	492819	35	165	1
-3	459628	73	4	2
0	1793201	639	93	1
1	22379	56	2	1
0	401812	134	2612	1
0	4631174	1468	39	2
-10	447832	34	9244	1
24	15160	47	3	2
9	342912	205	29	2
0	3999994	31	1	1
58	53808	85	123	2
1	2160031	416	0	1
424	3185883	1089	9144	2
14	201928	7	148	2
0	5106076	498	2	1
0	1108789	159	37134	1
1	507021	265	1164	1
1	340126	200	7	1
58	491250	328	121	2
0	4292234	336	4	0
133	59706	30	20562	2
1	346457	114	11641	0
5	1079864	402	1389	2
5	242209	18	36294	0
53	1405174	65	4	2
65	441380	35	11125	0
9	312414	219	1	1
6	1168007	712	313	2
0	2139883	133	74	1
0	156869	24	6080	1
0	5098178	483	1	1
0	1891016	127	983	1
1	3095569	365	1002	0
-1	476888	3	476667	1
0	416473	90	15	1
0	5842115	1632	0	0
23	1745998	269	28	2
-2	1596891	358	28	0
-1	563382	18	442	2
-6	5817633	1628	551	2
8	623727	450	210	2
15	3053878	882	1073	2
0	2160032	417	0	1
8	583466	34	14482	1
0	3062488	286	937	1
-18	3337319	194	50	1
0	2326880	1091	1688	1
1	1500857	236	36011	1
87	2322631	292	564	2
1	364574	235	267	1
0	1040334	383	104	1
-9	31294	9	21	2
7	3533334	998	885	1
355	1581312	280	5861	2
1	1633329	588	7	1
-5	4208234	1091	9	0
4	425028	258	47	2
-165	468063	28	4374	0
15	522676	24	21	0
-1	2963069	149	0	2
12	138469	148	14	2
0	676848	14	214665	1
8	1614297	494	25	2
2	1394864	330	51319	2
38	3660474	404	2105	2
-3	5120533	1774	0	1
33	547500	145	75	2
-9	1159941	134	738	1
11	14798	2	10181	1
6	408359	166	31	2
14	314054	54	53	0
1	3212605	520	1	2
2	1566205	67	2981	1
69	2023449	666	55	2
0	433209	27	73	1
1	152640	3	49635	1
-1	381710	15	105055	2
0	1281904	193	10	1
134	86831	187	0	2
4	2652534	247	1715	1
115	127657	20	9822	2
68	41926	10	8477	2
81	5753022	2044	24463	1
0	21714	16	8	1
2	532665	19	1	1
50	319888	20	50560	2
0	23252	47	203	1
0	3844762	468	11	0
-237	0	0		0
0	4138358	316	5	1
89	6773	2	5416	2
6	836629	85	1421	0
-12	1362323	209	1474	1
57	3790138	1229	47554	2
-8	4011933	1213	0	0
21	1055284	714	4143	1
-1	414594	171	0	0
105	3648648	1031	0	2
23	1405376	485	4080	2
3	595253	264	447	0
-82	5328114	374	2	2
-15	672809	119	106	0
1	2429595	892	62	1
5	4835395	465	8	1
336	725610	232	7221	2
36	113605	5	42578	2
16	1890033	126	477	0
0	243148	396	978	1
0	2700210	788	17	1
11	1643613	195	45	2
0	2281052	596	528	1
0	3388305	133	7	2
5	33805	5	8966	2
31	62545	10	1561	2
6	0	0		1
11	49771	64	22	1
20	1352325	520	8	2
0	2691813	348	20	1
-1	1677838	193	3	1
177	306613	18	38	2
-1	222901	12	1431	0
-547	1039544	82	188718	0
40	47265	3	40491	2
-6	463764	97	327	1
170	20755	33	158	2
-18	0	0		0
2	36929	137	0	1
-5	143977	25	222	0
475	467537	89	0	2
49	0	0		1
5	1294231	324	21214	0
-8	2320088	856	6	1
7	532057	82	6906	2
157	343602	39	0	2
24	645173	152	191605	1
0	15421	4	4	1
3	4716092	1479	652	1
35	1254657	36	206	2
0	239343	34	10375	1
-19	3711984	1090	2819	0
0	3006318	273	33	1
0	656081	183	64	1
0	1197467	13	5	1
21	2700080	762	26524	2
-21	974472	121	1092	0
-16	2053383	173	28	0
0	21689	14	0	1
11	2436144	311	44	2
0	1620404	412	1673	2
1	72964	8	2938	1
30	16751	10	537	2
-1	2658345	266	55	1
0	1646592	211	4	1
12	274698	24	5534	2
10	1641754	652	33	2
7	24105	6	2574	2
92	780572	561	2740	2
-85	580326	384	3530	2
